primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,time,url,filename,length,kfold
gadwal,[],"['female', 'flight call']",52.3016,0.2678,Mareca strepera,Gadwall,Simon Gillings,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,06:55,https://www.xeno-canto.org/561526,gadwal/XC561526.ogg,617472,0
gadwal,[],"['adult', 'call', 'female', 'male']",35.4836,-120.6384,Mareca strepera,Gadwall,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,17:41,https://www.xeno-canto.org/565021,gadwal/XC565021.ogg,715008,0
gadwal,[],"['adult', 'call', 'female']",40.1756,-115.4798,Mareca strepera,Gadwall,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:04,https://www.xeno-canto.org/565867,gadwal/XC565867.ogg,1442795,2
gadwal,[],"['adult', 'flight call', 'sex uncertain']",41.4591,-112.3019,Mareca strepera,Gadwall,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,06:16,https://www.xeno-canto.org/565868,gadwal/XC565868.ogg,565917,3
gadwal,[],['flight call'],38.4893,-6.0756,Mareca strepera,Gadwall,Eduardo Realinho,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,22:00,https://www.xeno-canto.org/566190,gadwal/XC566190.ogg,101982,3
gadwal,[],"['adult', 'call', 'male']",52.963,0.6042,Mareca strepera,Gadwall,Gary Elton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,18:00,https://www.xeno-canto.org/572156,gadwal/XC572156.ogg,205636,2
gadwal,[],"['adult', 'song']",56.9192,12.3663,Mareca strepera,Gadwall,Helge Malmgren,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,22:00,https://www.xeno-canto.org/580494,gadwal/XC580494.ogg,478144,4
gadwal,[],['nocturnal flight call'],53.5342,8.6032,Mareca strepera,Gadwall,Franck Hollander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,03:00,https://www.xeno-canto.org/581242,gadwal/XC581242.ogg,440512,2
gadwal,[],"['adult', 'call', 'flight call', 'sex uncertain']",51.4989,17.1056,Mareca strepera,Gadwall,Grzegorz Lorek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,15:30,https://www.xeno-canto.org/582623,gadwal/XC582623.ogg,78576,4
gadwal,[],"['call', 'life stage uncertain', 'sex uncertain']",51.5206,17.1095,Mareca strepera,Gadwall,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,16:00,https://www.xeno-canto.org/582664,gadwal/XC582664.ogg,250776,4
gadwal,[],['nocturnal flight call'],53.5342,8.6032,Mareca strepera,Gadwall,Franck Hollander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,01:30,https://www.xeno-canto.org/582948,gadwal/XC582948.ogg,256608,4
gadwal,[],"['flight call', 'nocturnal flight call']",50.4631,3.6638,Mareca strepera,Gadwall,Alain Malengreau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,02:00,https://www.xeno-canto.org/584640,gadwal/XC584640.ogg,59328,4
gadwal,[],['nocturnal flight call'],53.5342,8.6032,Mareca strepera,Gadwall,Franck Hollander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,22:30,https://www.xeno-canto.org/585667,gadwal/XC585667.ogg,248256,1
gadwal,[],"['call', 'flight call', 'nocturnal flight call']",54.2081,-0.2889,Mareca strepera,Gadwall,Mark Pearson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,23:30,https://www.xeno-canto.org/585908,gadwal/XC585908.ogg,441344,0
gadwal,[],['nocturnal flight call'],55.4107,12.8449,Mareca strepera,Gadwall,Johan Lorentzon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,21:44,https://www.xeno-canto.org/585984,gadwal/XC585984.ogg,183902,1
gadwal,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",52.4267,-1.5596,Mareca strepera,Gadwall,Andrew Cobley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,22:30,https://www.xeno-canto.org/586272,gadwal/XC586272.ogg,882720,4
gadwal,[],['nocturnal flight call'],41.9919,1.5099,Mareca strepera,Gadwall,Lluís Brotons,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,23:30,https://www.xeno-canto.org/587747,gadwal/XC587747.ogg,64512,0
gadwal,[],['nocturnal flight call'],54.949,-1.48,Mareca strepera,Gadwall,Mark Newsome,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,19:58,https://www.xeno-canto.org/590004,gadwal/XC590004.ogg,351904,2
gadwal,[],['nocturnal flight call'],52.0149,5.0378,Mareca strepera,Gadwall,Albert Noorlander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,06:30,https://www.xeno-canto.org/590271,gadwal/XC590271.ogg,387840,0
gadwal,[],['nocturnal flight call'],53.5342,8.6032,Mareca strepera,Gadwall,Franck Hollander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,20:30,https://www.xeno-canto.org/591142,gadwal/XC591142.ogg,259968,0
gadwal,[],['nocturnal flight call'],41.9919,1.5099,Mareca strepera,Gadwall,Lluís Brotons,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,03:00,https://www.xeno-canto.org/592199,gadwal/XC592199.ogg,168192,3
gadwal,[],['nocturnal flight call'],51.6825,4.3454,Mareca strepera,Gadwall,Robbin van Dijk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,23:04,https://www.xeno-canto.org/593818,gadwal/XC593818.ogg,765696,0
gadwal,['cangoo'],['call'],52.4099,-1.4177,Mareca strepera,Gadwall,Nikolay Sariev,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,17:47,https://www.xeno-canto.org/595438,gadwal/XC595438.ogg,1727232,3
gadwal,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",56.7028,-2.6114,Mareca strepera,Gadwall,Simon Busuttil,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,03:30,https://www.xeno-canto.org/597173,gadwal/XC597173.ogg,1541408,3
gadwal,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",56.7028,-2.6114,Mareca strepera,Gadwall,Simon Busuttil,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,04:00,https://www.xeno-canto.org/597175,gadwal/XC597175.ogg,1788864,3
gadwal,[],"['call', 'life stage uncertain', 'sex uncertain']",51.5073,17.1102,Mareca strepera,Gadwall,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,09:20,https://www.xeno-canto.org/597816,gadwal/XC597816.ogg,300095,1
gadwal,[],['nocturnal flight call'],54.0113,-0.3886,Mareca strepera,Gadwall,James Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,00:21,https://www.xeno-canto.org/599420,gadwal/XC599420.ogg,629440,2
gadwal,[],"['adult', 'male', 'sex uncertain']",50.7132,2.9016,Mareca strepera,Gadwall,WINDELS Martin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,09:47,https://www.xeno-canto.org/603365,gadwal/XC603365.ogg,770688,1
gadwal,[],['nocturnal flight call'],53.5342,8.6032,Mareca strepera,Gadwall,Franck Hollander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,01:00,https://www.xeno-canto.org/603629,gadwal/XC603629.ogg,230688,3
gadwal,[],"['adult', 'call', 'male']",43.2668,-118.8435,Mareca strepera,Gadwall,Peter Ward and Ken Hall,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:00,https://www.xeno-canto.org/603724,gadwal/XC603724.ogg,1772960,4
gadwal,[],['nocturnal flight call'],53.5342,8.6032,Mareca strepera,Gadwall,Franck Hollander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,01:00,https://www.xeno-canto.org/606487,gadwal/XC606487.ogg,482304,1
gadwal,[],"['call', 'nocturnal flight call']",48.7538,1.9628,Mareca strepera,Gadwall,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,22:00,https://www.xeno-canto.org/608151,gadwal/XC608151.ogg,1671168,1
gadwal,[],"['call', 'nocturnal flight call']",48.7538,1.9628,Mareca strepera,Gadwall,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,22:00,https://www.xeno-canto.org/608152,gadwal/XC608152.ogg,69120,4
gadwal,[],"['call', 'nocturnal flight call']",48.7538,1.9628,Mareca strepera,Gadwall,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,22:00,https://www.xeno-canto.org/608154,gadwal/XC608154.ogg,90624,4
gadwal,[],"['call', 'nocturnal flight call']",48.7538,1.9628,Mareca strepera,Gadwall,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,22:00,https://www.xeno-canto.org/608155,gadwal/XC608155.ogg,173568,1
gadwal,[],"['call', 'nocturnal flight call', 'whistle call']",48.7538,1.9628,Mareca strepera,Gadwall,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,22:00,https://www.xeno-canto.org/608157,gadwal/XC608157.ogg,126720,3
gadwal,[],"['call', 'nocturnal flight call', 'whistle call']",48.7538,1.9628,Mareca strepera,Gadwall,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,22:00,https://www.xeno-canto.org/608158,gadwal/XC608158.ogg,161280,2
gadwal,[],"['call', 'nocturnal flight call', 'whistle call']",48.7538,1.9628,Mareca strepera,Gadwall,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,22:00,https://www.xeno-canto.org/608160,gadwal/XC608160.ogg,3588864,3
gadwal,[],"['call', 'nocturnal flight call']",48.7538,1.9628,Mareca strepera,Gadwall,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,22:00,https://www.xeno-canto.org/608162,gadwal/XC608162.ogg,323328,1
gadwal,[],['nocturnal flight call'],53.5342,8.6032,Mareca strepera,Gadwall,Franck Hollander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,01:30,https://www.xeno-canto.org/608739,gadwal/XC608739.ogg,169664,2
gadwal,[],"['adult', 'call', 'male']",47.6792,-122.2477,Mareca strepera,Gadwall,Whitney Neufeld-Kaiser,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:30,https://www.xeno-canto.org/608836,gadwal/XC608836.ogg,1410816,1
gadwal,[],"['call', 'life stage uncertain', 'sex uncertain']",51.4996,17.1059,Mareca strepera,Gadwall,Grzegorz Lorek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:40,https://www.xeno-canto.org/611885,gadwal/XC611885.ogg,59350,3
gadwal,[],"['adult', 'call', 'female', 'male']",52.0107,4.9161,Mareca strepera,Gadwall,Albert Noorlander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:30,https://www.xeno-canto.org/615104,gadwal/XC615104.ogg,504864,4
gadwal,[],"['adult', 'call', 'female', 'male']",52.0126,4.93,Mareca strepera,Gadwall,Albert Noorlander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:40,https://www.xeno-canto.org/615261,gadwal/XC615261.ogg,4992096,1
gadwal,[],['flight call'],46.3725,0.8185,Mareca strepera,Gadwall,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:00,https://www.xeno-canto.org/615987,gadwal/XC615987.ogg,114432,3
gadwal,[],['flight call'],46.3725,0.8185,Mareca strepera,Gadwall,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:00,https://www.xeno-canto.org/615989,gadwal/XC615989.ogg,120576,0
gadwal,[],['flight call'],46.3725,0.8185,Mareca strepera,Gadwall,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:00,https://www.xeno-canto.org/615991,gadwal/XC615991.ogg,301056,1
gadwal,[],['flight call'],46.3725,0.8185,Mareca strepera,Gadwall,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:00,https://www.xeno-canto.org/615993,gadwal/XC615993.ogg,847104,4
gadwal,[],['call'],52.0103,4.9184,Mareca strepera,Gadwall,Albert Noorlander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:15,https://www.xeno-canto.org/616814,gadwal/XC616814.ogg,1684352,2
gadwal,[],"['adult', 'call', 'male']",19.2743,-99.0566,Mareca strepera,Gadwall,Isain Contreras Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:00,https://www.xeno-canto.org/617989,gadwal/XC617989.ogg,1390848,2
gadwal,[],['adult'],50.7132,2.9023,Mareca strepera,Gadwall,WINDELS Martin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,10:00,https://www.xeno-canto.org/619390,gadwal/XC619390.ogg,770688,2
gadwal,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Mareca strepera,Gadwall,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,00:12,https://www.xeno-canto.org/621746,gadwal/XC621746.ogg,284212,4
gadwal,[],"['call', 'female']",32.8814,-116.4632,Mareca strepera,Gadwall,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:10,https://www.xeno-canto.org/622760,gadwal/XC622760.ogg,2823936,0
gadwal,[],"['adult', 'call', 'sex uncertain']",31.34,-109.273,Mareca strepera,Gadwall,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,13:28,https://www.xeno-canto.org/623628,gadwal/XC623628.ogg,731136,2
gadwal,['amewig'],"['adult', 'call', 'sex uncertain']",31.34,-109.273,Mareca strepera,Gadwall,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,07:33,https://www.xeno-canto.org/623629,gadwal/XC623629.ogg,7491072,1
gadwal,[],"['call', 'life stage uncertain', 'sex uncertain']",47.6375,21.077,Mareca strepera,Gadwall,András Schmidt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,16:26,https://www.xeno-canto.org/625063,gadwal/XC625063.ogg,932049,0
gadwal,['eurwig'],['call'],52.4099,-1.4177,Mareca strepera,Gadwall,Nikolay Sariev,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,17:29,https://www.xeno-canto.org/625711,gadwal/XC625711.ogg,1643520,3
gadwal,[],"['call', 'female', 'flight call', 'male', 'nocturnal flight call']",53.1101,-0.4035,Mareca strepera,Gadwall,James P,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,23:49,https://www.xeno-canto.org/626717,gadwal/XC626717.ogg,822528,3
gadwal,[],['call'],51.8585,-8.2699,Mareca strepera,Gadwall,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,09:00,https://www.xeno-canto.org/626976,gadwal/XC626976.ogg,649504,1
gadwal,[],['nocturnal flight call'],53.2415,-1.9088,Mareca strepera,Gadwall,Rowan Wakefield,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,22:25,https://www.xeno-canto.org/627674,gadwal/XC627674.ogg,1087530,2
gadwal,[],"['adult', 'sex uncertain']",34.2794,-119.2933,Mareca strepera,Gadwall,Ron Overholtz,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,08:30,https://www.xeno-canto.org/627827,gadwal/XC627827.ogg,910315,3
gadwal,[],['nocturnal flight call'],42.009,2.0278,Mareca strepera,Gadwall,Albert Subirà,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,00:21,https://www.xeno-canto.org/628237,gadwal/XC628237.ogg,605205,2
gadwal,[],['flight call'],37.2365,-7.4336,Mareca strepera,Gadwall,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,06:07,https://www.xeno-canto.org/628399,gadwal/XC628399.ogg,1447680,0
gadwal,[],['flight call'],37.2365,-7.4336,Mareca strepera,Gadwall,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,06:15,https://www.xeno-canto.org/628401,gadwal/XC628401.ogg,1280256,0
gadwal,[],['nocturnal flight call'],39.918,65.1588,Mareca strepera,Gadwall,Martin Grienenberger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,00:05,https://www.xeno-canto.org/629193,gadwal/XC629193.ogg,177184,0
gadwal,['gnwtea'],['call'],50.7937,4.6408,Mareca strepera,Gadwall,Frederik Fluyt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,09:30,https://www.xeno-canto.org/630557,gadwal/XC630557.ogg,566753,2
gadwal,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",41.2243,1.7254,Mareca strepera,Gadwall,Sergi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,03:16,https://www.xeno-canto.org/631388,gadwal/XC631388.ogg,297568,1
gadwal,[],"['call', 'flight call', 'sex uncertain']",48.7209,2.1968,Mareca strepera,Gadwall,Cédric JOUVE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,07:30,https://www.xeno-canto.org/635503,gadwal/XC635503.ogg,361952,0
gadwal,[],"['call', 'flight call']",50.6359,3.17,Mareca strepera,Gadwall,Adrien Mauss,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,06:27,https://www.xeno-canto.org/635703,gadwal/XC635703.ogg,1058273,0
gadwal,[],['call'],50.4876,3.0646,Mareca strepera,Gadwall,Adrien Mauss,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,20:19,https://www.xeno-canto.org/635747,gadwal/XC635747.ogg,98638,2
gadwal,[],"['adult', 'male', 'song']",50.6374,3.1693,Mareca strepera,Gadwall,Florian Kubala,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:30,https://www.xeno-canto.org/636067,gadwal/XC636067.ogg,876288,3
gadwal,[],['nocturnal flight call'],51.8857,-8.9977,Mareca strepera,Gadwall,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,3:00,https://www.xeno-canto.org/636101,gadwal/XC636101.ogg,851776,2
gadwal,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",41.2243,1.7254,Mareca strepera,Gadwall,Sergi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,22:19,https://www.xeno-canto.org/636463,gadwal/XC636463.ogg,542496,1
gadwal,[],['nocturnal flight call'],43.5352,-1.4475,Mareca strepera,Gadwall,Frédéric Cazaban,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,21:21,https://www.xeno-canto.org/636567,gadwal/XC636567.ogg,433842,1
gadwal,[],"['female', 'male', 'nocturnal flight call']",54.2386,-0.4196,Mareca strepera,Gadwall,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,01:30,https://www.xeno-canto.org/636740,gadwal/XC636740.ogg,707168,3
gadwal,[],['nocturnal flight call'],54.2386,-0.4196,Mareca strepera,Gadwall,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,00:30,https://www.xeno-canto.org/636741,gadwal/XC636741.ogg,91104,3
gadwal,[],['nocturnal flight call'],51.899,-8.4948,Mareca strepera,Gadwall,Mr Mark Shorten,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,23:00,https://www.xeno-canto.org/637273,gadwal/XC637273.ogg,554208,4
gadwal,[],"['call', 'flight call', 'nocturnal flight call']",54.2081,-0.2889,Mareca strepera,Gadwall,Mark Pearson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,02:20,https://www.xeno-canto.org/640902,gadwal/XC640902.ogg,427136,2
gadwal,[],"['adult', 'nocturnal flight call', 'sex uncertain']",52.0638,-0.3155,Mareca strepera,Gadwall,Paul Donald,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,23:00,https://www.xeno-canto.org/642262,gadwal/XC642262.ogg,288384,4
gadwal,[],"['call', 'female', 'male']",39.1472,-7.6783,Mareca strepera,Gadwall,Paulo Alves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,18:30,https://www.xeno-canto.org/645390,gadwal/XC645390.ogg,3141888,1
gadwal,[],"['call', 'female', 'male']",60.134,25.0301,Mareca strepera,Gadwall,Juha Saari,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,22:56,https://www.xeno-canto.org/645578,gadwal/XC645578.ogg,498176,2
gadwal,[],"['adult', 'flight call', 'sex uncertain']",52.4582,9.2811,Mareca strepera,Gadwall,Markus Jacobs,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,19:23,https://www.xeno-canto.org/645830,gadwal/XC645830.ogg,486504,4
gadwal,[],"['flight call', 'nocturnal flight call']",43.3448,-1.8045,Mareca strepera,Gadwall,David Santamaría Urbano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,23:30,https://www.xeno-canto.org/647106,gadwal/XC647106.ogg,850129,3
gadwal,[],"['flight call', 'nocturnal flight call']",43.3448,-1.8045,Mareca strepera,Gadwall,David Santamaría Urbano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,23:30,https://www.xeno-canto.org/647108,gadwal/XC647108.ogg,630282,4
gadwal,[],"['Bird making sound while flying over', 'adult', 'song']",52.29,10.224,Mareca strepera,Gadwall,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,06:29,https://www.xeno-canto.org/647898,gadwal/XC647898.ogg,237376,2
gadwal,[],['flight call'],52.5603,-6.2027,Mareca strepera,Gadwall,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,17:00,https://www.xeno-canto.org/648427,gadwal/XC648427.ogg,282528,2
gadwal,[],['flight call'],52.5603,-6.2027,Mareca strepera,Gadwall,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,18:00,https://www.xeno-canto.org/648471,gadwal/XC648471.ogg,469760,4
gadwal,[],['nocturnal flight call'],50.7542,4.5672,Mareca strepera,Gadwall,Frederik Fluyt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,01:00,https://www.xeno-canto.org/651224,gadwal/XC651224.ogg,283376,3
gadwal,[],['flight call'],58.3247,26.7533,Mareca strepera,Gadwall,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,07:00,https://www.xeno-canto.org/651226,gadwal/XC651226.ogg,137472,1
